id,name,neighbourhood_group,neighbourhood,latitude_x,longitude_x,room_type,price_x,minimum_nights_x,minimum_nights_y,price_y,geometry
6848,Only 2 stops to Manhattan studio,Brooklyn,Williamsburg,40.70935,-73.95342,Entire home/apt,81,30,30,81.0,POINT (-73.95342 40.70935)
67299,Cozy Garden Apartment  in Williamsburg,Brooklyn,Williamsburg,40.71516,-73.96448,Entire home/apt,160,30,30,156.0,POINT (-73.96448 40.71516)
7064,"Amazing location! Wburg. Large, bright & tranquil",Brooklyn,Williamsburg,40.71248,-73.95881,Private room,95,7,30,,POINT (-73.95881 40.71248)
33009,Retreat in Williamsburg,Brooklyn,Williamsburg,40.71512,-73.95899,Entire home/apt,195,30,30,195.0,POINT (-73.95899 40.71512)
7801,Sweet and Spacious Brooklyn Loft,Brooklyn,Williamsburg,40.71778,-73.9568,Entire home/apt,395,30,30,290.0,POINT (-73.9568 40.71778)
15385,"Very, very cozy place",Brooklyn,Williamsburg,40.71211,-73.96397,Private room,85,5,30,93.0,POINT (-73.96397 40.71211)
44973,Creative South Williamsburg Studio,Brooklyn,Williamsburg,40.70894,-73.95234,Entire home/apt,107,30,30,98.0,POINT (-73.95234 40.70894)
19812,2 bedroom Williamsburg Apt - Bedford L stop,Brooklyn,Williamsburg,40.71802,-73.95724,Entire home/apt,105,30,30,105.0,POINT (-73.95724 40.71802)
20913,Charming 1 bed GR8 WBurg LOCATION!,Brooklyn,Williamsburg,40.70967,-73.95922,Entire home/apt,80,30,30,,POINT (-73.95922 40.70967)
25406,"Modern Brooklyn Apt., August sublet",Brooklyn,Williamsburg,40.71649,-73.94865,Entire home/apt,83,30,30,,POINT (-73.94865 40.71649)
101053,Colorful Artistic Williamsburg Apt w/ 3 Bedrooms,Brooklyn,Williamsburg,40.71116,-73.95484,Private room,175,60,60,,POINT (-73.95484 40.71116)
121687,Spacious Brooklyn Loft,Brooklyn,Williamsburg,40.71983,-73.95992,Entire home/apt,200,30,30,200.0,POINT (-73.95992 40.71983)
158176,Entire Apartment in Heart of Williamsburg,Brooklyn,Williamsburg,40.71596,-73.96017,Entire home/apt,135,30,30,156.0,POINT (-73.96017 40.71596)
162493,Prime Williamsburg 3 BR with Deck,Brooklyn,Williamsburg,40.71174,-73.95798,Entire home/apt,650,6,31,,POINT (-73.95798 40.71174)
134934,Prime Williamsburg Apartment,Brooklyn,Williamsburg,40.71771,-73.95849,Entire home/apt,250,5,30,,POINT (-73.95849 40.71771)
65615,Farmhouse Apartment in Williamsburg,Brooklyn,Williamsburg,40.7106,-73.95178,Entire home/apt,85,10,30,,POINT (-73.95178 40.7106)
140133,Truly Amazing Oasis In The City,Brooklyn,Williamsburg,40.71347,-73.96035,Entire home/apt,177,30,30,296.0,POINT (-73.96035 40.71347)
225354,Charming Loft Studio with Patio,Brooklyn,Williamsburg,40.71085,-73.96672,Entire home/apt,180,30,30,180.0,POINT (-73.96672 40.71085)
226021,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,304,30,30,135.0,POINT (-73.9465 40.71137)
148259,Garage Studio - Unique Designer Loft,Brooklyn,Williamsburg,40.71345,-73.94289,Entire home/apt,314,3,30,320.0,POINT (-73.94289 40.71345)
150989,"Sunlit 1 bedroom apt: Williamsburg, Brooklyn",Brooklyn,Williamsburg,40.71584,-73.96355,Entire home/apt,140,30,30,,POINT (-73.96355 40.71584)
232775,Stunning 1 BR Loft Williamsburg Bedford L,Brooklyn,Williamsburg,40.72113,-73.95658,Entire home/apt,195,181,181,,POINT (-73.95658 40.72113)
208148,Central Bedford Avenue Apartment,Brooklyn,Williamsburg,40.71955,-73.95471,Entire home/apt,185,30,30,,POINT (-73.95471 40.71955)
255476,"Vegan Share in Huge, Gorgeous Prime Wburg!",Brooklyn,Williamsburg,40.71134819720268,-73.95338679325236,Private room,93,14,30,83.0,POINT (-73.95338679325236 40.71134819720268)
263502,Prime Williamsburg 1/BD New Condo,Brooklyn,Williamsburg,40.71838,-73.95617,Entire home/apt,185,180,180,185.0,POINT (-73.95617 40.71838)
373618,Authentic designer loft/roof deck best Williamsbrg,Brooklyn,Williamsburg,40.72038,-73.95885,Private room,221,2,3,214.0,POINT (-73.95885 40.72038)
268481,Resort-like living in Williamsburg,Brooklyn,Williamsburg,40.7154,-73.94028,Entire home/apt,150,30,30,,POINT (-73.94028 40.7154)
320877,Entire 2 Bedroom Apartment in Williamsburg,Brooklyn,Williamsburg,40.71075,-73.95773,Entire home/apt,232,30,30,,POINT (-73.95773 40.71075)
322037,"Luxury Williamsburg, Brooklyn LOFT",Brooklyn,Williamsburg,40.71923,-73.9582,Entire home/apt,250,30,30,200.0,POINT (-73.9582 40.71923)
466277,Classic Williamsburg 2bdr with yard. Superhost,Brooklyn,Williamsburg,40.71116,-73.94721,Entire home/apt,293,30,30,145.0,POINT (-73.94721 40.71116)
324800,Real Williamsburg Artist Loft,Brooklyn,Williamsburg,40.71376,-73.94326,Entire home/apt,160,30,30,,POINT (-73.94326 40.71376)
470330,MED BDRM in BK Artist Loft,Brooklyn,Williamsburg,40.71569,-73.93716,Private room,175,4,90,,POINT (-73.93716 40.71569)
334607,Artist's Flat in Historic Building #10263,Brooklyn,Williamsburg,40.71529,-73.96032,Entire home/apt,200,30,30,,POINT (-73.96032 40.71529)
413504,Perfect NYC/Williamsburg Location,Brooklyn,Williamsburg,40.71294,-73.94461,Private room,152,4,30,172.0,POINT (-73.94461 40.71294)
498052,Modern private room in condominium,Brooklyn,Williamsburg,40.71493,-73.96106,Private room,125,2,1,139.0,POINT (-73.96106 40.71493)
499249,"WILLIAMSBURG FOR 25 DAYS, CHEAP!",Brooklyn,Williamsburg,40.70528,-73.95756,Private room,190,30,30,,POINT (-73.95756 40.70528)
439750,Perfect apt. above L train Graham stop,Brooklyn,Williamsburg,40.71559,-73.94289,Private room,55,150,150,55.0,POINT (-73.94289 40.71559)
581488,1000ft² - Chic 2BR on best Block,Brooklyn,Williamsburg,40.71583,-73.96277,Entire home/apt,282,30,30,282.0,POINT (-73.96277 40.71583)
587519,Huge Bdrm in New Wilibrg 3 Bed Loft,Brooklyn,Williamsburg,40.71099,-73.95217,Private room,48,5,30,,POINT (-73.95217 40.71099)
602070,"Amazing Greenpoint/WBurg, BRKLN 1BR",Brooklyn,Greenpoint,40.72162,-73.95114,Entire home/apt,106,30,30,174.0,POINT (-73.95114 40.72162)
541725,"Entire loft, best Williamsburg",Brooklyn,Williamsburg,40.71981,-73.96053,Entire home/apt,318,1,30,307.0,POINT (-73.96053 40.71981)
666613,Amazing Williamsburg entire Loft. Floor 2B,Brooklyn,Williamsburg,40.71084,-73.96205,Entire home/apt,211,3,31,211.0,POINT (-73.96205 40.71084)
627949,COMFY-CUTE-N-CLEAN APT in WBURG,Brooklyn,Williamsburg,40.71542,-73.93821,Entire home/apt,180,30,30,,POINT (-73.93821 40.71542)
629855,Big Room in Williamsburg Loft,Brooklyn,Williamsburg,40.71424,-73.94267,Private room,96,30,30,,POINT (-73.94267 40.71424)
699472,NYC 1st Shipping Container Home,Brooklyn,Williamsburg,40.709278,-73.954689,Entire home/apt,220,3,3,245.0,POINT (-73.954689 40.709278)
765315,Bed & Bathroom in Williamsburg Loft,Brooklyn,Williamsburg,40.71007,-73.96043,Private room,115,4,4,145.0,POINT (-73.96043 40.71007)
766542,"Designer apt. in Williamsburg, NYC",Brooklyn,Greenpoint,40.7202,-73.95489,Entire home/apt,149,60,60,,POINT (-73.95489 40.7202)
715102,WIlliamsburg private room in loft,Brooklyn,Williamsburg,40.71116,-73.94989,Private room,60,25,30,,POINT (-73.94989 40.71116)
776257,Large One Bedroom in heart of North Williamsburg,Brooklyn,Williamsburg,40.71918,-73.9596,Entire home/apt,350,5,30,175.0,POINT (-73.9596 40.71918)
784088,1 Bed Apt in Utopic Williamsburg,Brooklyn,Williamsburg,40.71254,-73.96277,Entire home/apt,117,30,30,,POINT (-73.96277 40.71254)
824421,Central Williamsburg Fab Large Room,Brooklyn,Williamsburg,40.71803,-73.96211,Private room,70,30,30,,POINT (-73.96211 40.71803)
857810,Heart of Williamsubrg 1 Bedroom,Brooklyn,Williamsburg,40.71301,-73.94752,Entire home/apt,249,30,30,249.0,POINT (-73.94752 40.71301)
797696,Prime Williamsburg location with private deck,Brooklyn,Williamsburg,40.70956,-73.95668,Private room,65,2,30,,POINT (-73.95668 40.70956)
838586,***HOT SPOT*** 2 blocks to L/G Trains *** Modern,Brooklyn,Williamsburg,40.71731,-73.95272,Entire home/apt,200,2,30,,POINT (-73.95272 40.71731)
951935,Great apartment in Williamsburg!,Brooklyn,Williamsburg,40.71569,-73.94106,Private room,80,30,30,,POINT (-73.94106 40.71569)
959349,Modern New Duplex with Private Yard,Brooklyn,Williamsburg,40.71737,-73.94131,Entire home/apt,165,30,30,,POINT (-73.94131 40.71737)
878142,Serene 1BR+Garden+Goldfish Pond+Cook's Kitchen,Brooklyn,Williamsburg,40.71145,-73.95046,Entire home/apt,200,4,30,,POINT (-73.95046 40.71145)
880596,Block from the L train w/Yard!,Brooklyn,Williamsburg,40.71169,-73.94348,Entire home/apt,150,5,30,,POINT (-73.94348 40.71169)
850148,Comfy Room in a beautiful artist loft,Brooklyn,Williamsburg,40.71189,-73.96484,Private room,69,2,30,,POINT (-73.96484 40.71189)
850338,Authentic Luxury Designed Loft,Brooklyn,Williamsburg,40.71586,-73.9453,Entire home/apt,153,3,30,171.0,POINT (-73.9453 40.71586)
850943,SUPER SPACIOUS ARTIST TRENDY NYC LOFT,Brooklyn,Williamsburg,40.71204,-73.96459,Entire home/apt,129,10,30,175.0,POINT (-73.96459 40.71204)
916105,"Perfect location! Comfy private room, lovely apt",Brooklyn,Williamsburg,40.71463,-73.95892,Private room,95,5,30,,POINT (-73.95892 40.71463)
1117706,Spacious Apt in Heart of Williamsburg,Brooklyn,Williamsburg,40.71481,-73.96006,Entire home/apt,150,30,30,157.0,POINT (-73.96006 40.71481)
1137093,Triplex Penthouse in New York,Brooklyn,Williamsburg,40.71643,-73.94906,Entire home/apt,380,30,30,380.0,POINT (-73.94906 40.71643)
1045897,"HISTORIC WILLIAMSBURG, BKLYN",Brooklyn,Williamsburg,40.71819,-73.95541,Entire home/apt,179,3,30,125.0,POINT (-73.95541 40.71819)
1157522,North Williamsburg whole apt - Off the BEDFORD L,Brooklyn,Williamsburg,40.71802,-73.95886,Entire home/apt,300,3,30,300.0,POINT (-73.95886 40.71802)
1069287,Park Slope 1br by Barclays Center/Prospect Park!,Brooklyn,Williamsburg,40.71139,-73.94328,Entire home/apt,83,30,30,,POINT (-73.94328 40.71139)
1276760,1bedroom apartment in Williamsburg,Brooklyn,Williamsburg,40.71033,-73.9562,Entire home/apt,75,30,30,,POINT (-73.9562 40.71033)
1467618,1 min to Bedford Ave (L) Station,Brooklyn,Williamsburg,40.71744,-73.95725,Entire home/apt,150,4,30,,POINT (-73.95725 40.71744)
1474752,Dope Williamsburg Apartment,Brooklyn,Williamsburg,40.71273,-73.95669,Private room,80,30,30,,POINT (-73.95669 40.71273)
1494527,Huge Loft In South Williamsburg,Brooklyn,Williamsburg,40.71006,-73.96527,Entire home/apt,135,30,30,175.0,POINT (-73.96527 40.71006)
1712660,Cosy Room in Great Location - Williamsburg,Brooklyn,Williamsburg,40.70801,-73.95325,Private room,121,1,30,,POINT (-73.95325 40.70801)
1566326,Studio in South Williamsburg,Brooklyn,Williamsburg,40.71181,-73.96241,Entire home/apt,119,30,30,,POINT (-73.96241 40.71181)
1813681,East Williamsburg Clean Apartment,Brooklyn,Williamsburg,40.71284,-73.94041,Entire home/apt,115,30,30,,POINT (-73.94041 40.71284)
1589248,Hip Apartment in Williamsburg,Brooklyn,Williamsburg,40.70971,-73.96269,Entire home/apt,140,30,30,,POINT (-73.96269 40.70971)
1727923,Large private 1BR with backyard - Williamsburg,Brooklyn,Williamsburg,40.71512,-73.95499,Entire home/apt,98,7,30,,POINT (-73.95499 40.71512)
1604488,Bedroom and bathroom in the heart of Williamsburg,Brooklyn,Williamsburg,40.71955,-73.96337,Private room,133,3,30,150.0,POINT (-73.96337 40.71955)
1606312,Williamsburg 2BR 2BA Hotel Condo,Brooklyn,Greenpoint,40.72053,-73.95458,Entire home/apt,250,30,60,250.0,POINT (-73.95458 40.72053)
1832120,Heart of Williamsburg,Brooklyn,Williamsburg,40.71084,-73.96401,Private room,121,3,30,,POINT (-73.96401 40.71084)
1734724,Williamsburg Luxury- 30 days +,Brooklyn,Williamsburg,40.7193,-73.95567,Entire home/apt,180,30,30,180.0,POINT (-73.95567 40.7193)
1634856,Prime Williamsburg Location w/Home Office,Brooklyn,Williamsburg,40.71789,-73.9589,Entire home/apt,190,30,30,200.0,POINT (-73.9589 40.71789)
1762852,Charming and Cozy Bedroom in Artists Colony,Brooklyn,Williamsburg,40.70941,-73.95309,Private room,35,30,30,,POINT (-73.95309 40.70941)
1865336,Private bedroom in beautiful loft apartment,Brooklyn,Williamsburg,40.71216,-73.96677,Private room,55,30,30,,POINT (-73.96677 40.71216)
1876511,Quiet apartment with private backyard.,Brooklyn,Williamsburg,40.71622,-73.94994,Entire home/apt,210,30,30,240.0,POINT (-73.94994 40.71622)
1960045,Loft Bedroom in Luxury Apartment,Brooklyn,Williamsburg,40.71833,-73.94147,Private room,70,31,31,,POINT (-73.94147 40.71833)
1924645,Sunny Studio in Prime Williamsburg,Brooklyn,Williamsburg,40.71577,-73.94896,Entire home/apt,100,30,30,,POINT (-73.94896 40.71577)
1925224,"Beautiful, large, charming spot",Brooklyn,Williamsburg,40.71629,-73.95362,Entire home/apt,250,8,30,250.0,POINT (-73.95362 40.71629)
1934444,Havemeyer Holiday,Brooklyn,Williamsburg,40.71546,-73.95198,Private room,80,30,30,,POINT (-73.95198 40.71546)
2089492,Sunny 1 Bedroom Apt in Williamsburg,Brooklyn,Williamsburg,40.71382,-73.96427,Entire home/apt,225,30,30,,POINT (-73.96427 40.71382)
2092827,1200 Sq ft paradise in Williamsburg,Brooklyn,Williamsburg,40.71181,-73.94827,Entire home/apt,110,30,30,160.0,POINT (-73.94827 40.71181)
2175827,Room Bedford Heart of Williamsburg,Brooklyn,Williamsburg,40.71376,-73.96125,Private room,83,2,30,83.0,POINT (-73.96125 40.71376)
2178294,Garden apt in Wlmsbrg - Lorimer L,Brooklyn,Williamsburg,40.71356,-73.95118,Entire home/apt,120,30,30,,POINT (-73.95118 40.71356)
2128761,"Studio 1 block from subway, 10min to Manhattan!",Brooklyn,Williamsburg,40.71521,-73.94256,Entire home/apt,58,30,30,58.0,POINT (-73.94256 40.71521)
2132248,Huge Master Bedroom w/ Private Bath,Brooklyn,Williamsburg,40.71504,-73.96723,Private room,95,30,30,,POINT (-73.96723 40.71504)
2279335,Gorgeous 1 BR in N Williamsburg,Brooklyn,Williamsburg,40.71947,-73.9552,Entire home/apt,250,30,30,,POINT (-73.9552 40.71947)
2214689,Large Wiliamsburg Private Bedroom,Brooklyn,Williamsburg,40.71547,-73.94085,Private room,70,2,30,,POINT (-73.94085 40.71547)
2282085,Duplex PH 2 bedLoft Williamsburg,Brooklyn,Williamsburg,40.7195,-73.95964,Entire home/apt,500,30,30,,POINT (-73.95964 40.7195)
2291507,"Large, Sunny Room—in Fun, Trendy Area",Brooklyn,Williamsburg,40.71558,-73.94881,Private room,73,30,30,,POINT (-73.94881 40.71558)
2484057,Williamsburg Spacious 2 Bedroom Apt,Brooklyn,Williamsburg,40.70675,-73.95593,Entire home/apt,120,21,30,126.0,POINT (-73.95593 40.70675)
2485774,PRIME 1br in Williamsburg,Brooklyn,Williamsburg,40.71298,-73.94356,Entire home/apt,168,3,30,168.0,POINT (-73.94356 40.71298)
2257064,Sunny Room in Heart of Williamsburg,Brooklyn,Williamsburg,40.71252,-73.96229,Private room,75,30,30,,POINT (-73.96229 40.71252)
2345266,"Bright room, close to everything.",Brooklyn,Williamsburg,40.70871,-73.95367,Private room,55,30,30,,POINT (-73.95367 40.70871)
2350883,Large 1BR - PRIME Williamsburg,Brooklyn,Williamsburg,40.71493,-73.95654,Private room,59,30,30,,POINT (-73.95654 40.71493)
2404708,Williamsburg 1 bedroom appartement,Brooklyn,Williamsburg,40.72172,-73.96155,Entire home/apt,250,30,30,250.0,POINT (-73.96155 40.72172)
2569808,"Williamsburg, Brooklyn, Your Own Apartment",Brooklyn,Williamsburg,40.71051,-73.95897,Entire home/apt,106,30,30,100.0,POINT (-73.95897 40.71051)
2571224,Williamsburg Bedroom & Study,Brooklyn,Williamsburg,40.72069,-73.95772,Entire home/apt,89,30,30,,POINT (-73.95772 40.72069)
2685701,Spectacular Williamsburg 2 BR Loft,Brooklyn,Williamsburg,40.70949,-73.96441,Entire home/apt,330,30,30,,POINT (-73.96441 40.70949)
2582812,Brooklyn loft apt in industrial building,Brooklyn,Williamsburg,40.7177,-73.95798,Private room,70,30,30,,POINT (-73.95798 40.7177)
2467879,"Great, cozy room in Williamsburg!",Brooklyn,Williamsburg,40.71811,-73.95991,Private room,90,30,30,,POINT (-73.95991 40.71811)
3067062,Musician's Private Room,Brooklyn,Williamsburg,40.71348,-73.94207,Private room,100,90,90,,POINT (-73.94207 40.71348)
2876055,Williamsburg Room - 2 Blocks to L Train,Brooklyn,Williamsburg,40.71381,-73.94052,Private room,100,14,30,,POINT (-73.94052 40.71381)
3073195,Spacious room in great neighborhood,Brooklyn,Williamsburg,40.70576,-73.9546,Private room,75,30,30,,POINT (-73.9546 40.70576)
3090922,"Private Rm in Cozy Wburg Loft, 1 blk fr Bedford L",Brooklyn,Williamsburg,40.71678,-73.95588,Private room,68,30,30,,POINT (-73.95588 40.71678)
3121176,1 BEDROOM APT IN PRIME WILLIAMSBURG,Brooklyn,Williamsburg,40.71617,-73.95944,Entire home/apt,50,30,30,,POINT (-73.95944 40.71617)
3237602,STUNNING WILLIAMSBURG HOME W/GARDEN,Brooklyn,Williamsburg,40.71996,-73.95704,Entire home/apt,270,30,30,,POINT (-73.95704 40.71996)
3137906,Lovely room in Williamsburg,Brooklyn,Williamsburg,40.70903,-73.95339,Private room,65,30,30,,POINT (-73.95339 40.70903)
3258196,"Big sunny room, prime location!",Brooklyn,Williamsburg,40.71813,-73.95871,Private room,125,3,30,399.0,POINT (-73.95871 40.71813)
3171234,~ PRIME location Williamsburg sunny 3BR loft ~,Brooklyn,Williamsburg,40.71749,-73.96166,Entire home/apt,250,120,120,,POINT (-73.96166 40.71749)
2974479,Williamsburg Condo w/ Backyard,Brooklyn,Williamsburg,40.71291500039569,-73.95864349765071,Entire home/apt,250,30,30,215.0,POINT (-73.95864349765071 40.71291500039569)
3208609,"W'burg Brooklyn, Sunny, Spacious, Private",Brooklyn,Williamsburg,40.71193,-73.94846,Private room,70,30,30,,POINT (-73.94846 40.71193)
3215722,Private room in a 2 Bedroom apartment,Brooklyn,Williamsburg,40.71411,-73.94263,Private room,30,30,30,,POINT (-73.94263 40.71411)
3012871,Williamsburg unique well design apt on Bedford Ave,Brooklyn,Williamsburg,40.71672,-73.95765,Entire home/apt,280,28,30,270.0,POINT (-73.95765 40.71672)
3414885,Artsy + Stylish Homebase | 2 bedrooms w/ backyard,Brooklyn,Williamsburg,40.71266,-73.95059,Entire home/apt,207,5,30,257.0,POINT (-73.95059 40.71266)
3415102,3 bedroom loft in Williamsburg,Brooklyn,Williamsburg,40.71207,-73.96503,Entire home/apt,650,30,30,650.0,POINT (-73.96503 40.71207)
3438835,Rustic Luxury in Prime Williamsburg,Brooklyn,Williamsburg,40.71257,-73.94589,Entire home/apt,800,30,30,800.0,POINT (-73.94589 40.71257)
3593821,Bedroom in Williamsburg w/ Terrace,Brooklyn,Williamsburg,40.71516,-73.94688,Private room,90,30,30,,POINT (-73.94688 40.71516)
3442140,Large room in renovated apartment in Williamsburg,Brooklyn,Williamsburg,40.71207,-73.9468,Private room,75,30,30,,POINT (-73.9468 40.71207)
3448037,Modern Pad in Prime Williamsburg!,Brooklyn,Williamsburg,40.71662,-73.95736,Entire home/apt,250,30,30,,POINT (-73.95736 40.71662)
3453488,Huge Loft in prime Williamsburg - monthly rental,Brooklyn,Williamsburg,40.71291,-73.95557,Entire home/apt,200,30,30,,POINT (-73.95557 40.71291)
3624653,S 2/Bedford Well-Lit Private Room,Brooklyn,Williamsburg,40.71424,-73.96259,Private room,69,2,30,,POINT (-73.96259 40.71424)
3646059,Quiet Room in East Williamsburg,Brooklyn,Williamsburg,40.7156,-73.93961,Private room,65,30,30,,POINT (-73.93961 40.7156)
3493833,Huge Artist Loft with BBQ deck -  Williamsburg,Brooklyn,Williamsburg,40.71979,-73.96204,Entire home/apt,350,30,90,350.0,POINT (-73.96204 40.71979)
3747392,Private Rm in heart of Williamsburg,Brooklyn,Williamsburg,40.71672,-73.95928,Private room,150,30,30,,POINT (-73.95928 40.71672)
3749971,Williamsburg Apt. w/ private patio,Brooklyn,Williamsburg,40.71649,-73.9618,Private room,115,30,30,,POINT (-73.9618 40.71649)
3511883,Williamsburg Garden Escape,Brooklyn,Williamsburg,40.71359,-73.93627,Entire home/apt,119,2,30,,POINT (-73.93627 40.71359)
3513662,Luxury 2 bed apt in WILLIAMSBURG BK,Brooklyn,Williamsburg,40.7199,-73.95519,Entire home/apt,150,30,30,,POINT (-73.95519 40.7199)
3549798,Sunny Private Williamsburg Space,Brooklyn,Williamsburg,40.71687,-73.95754,Entire home/apt,200,2,30,100.0,POINT (-73.95754 40.71687)
3800549,Williamsburg Studio,Brooklyn,Williamsburg,40.71685,-73.96137,Entire home/apt,125,30,30,,POINT (-73.96137 40.71685)
3829039,Prime Williamsburg Brooklyn Apartment for Holidays,Brooklyn,Williamsburg,40.7129,-73.95673,Private room,150,30,30,,POINT (-73.95673 40.7129)
4024582,South Williamsburg Escape,Brooklyn,Williamsburg,40.70882,-73.96889,Entire home/apt,146,30,30,,POINT (-73.96889 40.70882)
3943879,Prime Williamsburg loft on Bedford,Brooklyn,Williamsburg,40.71721,-73.95869,Entire home/apt,92,30,30,,POINT (-73.95869 40.71721)
4074248,Skylight Room in BK Duplex in Williamsburg,Brooklyn,Williamsburg,40.71442,-73.94654,Private room,500,30,30,500.0,POINT (-73.94654 40.71442)
4076084,Alcove Studio & Terrace best part of Williamsburg!,Brooklyn,Williamsburg,40.7104,-73.96642,Entire home/apt,100,30,30,,POINT (-73.96642 40.7104)
4216183,Cozy and Vibey Apt in Williamsburg,Brooklyn,Williamsburg,40.71626,-73.93968,Entire home/apt,115,30,30,,POINT (-73.93968 40.71626)
4227018,Amazing View in East Williamsburg,Brooklyn,Williamsburg,40.71752,-73.94187,Shared room,150,30,30,,POINT (-73.94187 40.71752)
4117817,East Williamsburg Oasis,Brooklyn,Williamsburg,40.71682,-73.9433,Private room,64,5,30,,POINT (-73.9433 40.71682)
4144630,Bedford Ave,Brooklyn,Williamsburg,40.71794,-73.95682,Private room,125,30,30,,POINT (-73.95682 40.71794)
4365276,Entire 2BR APT (not a railroad),Brooklyn,Williamsburg,40.70832,-73.95588,Entire home/apt,159,2,30,,POINT (-73.95588 40.70832)
4365833,"Lux Baby Friendly Apt, Williamsburg, Brooklyn",Brooklyn,Williamsburg,40.71773,-73.95318,Entire home/apt,150,30,30,,POINT (-73.95318 40.71773)
4453484,Prime Artist Loft &  Exposed Brick,Brooklyn,Williamsburg,40.72108,-73.95967,Entire home/apt,175,2,31,175.0,POINT (-73.95967 40.72108)
4549248,Cozy One Bedroom in Williamsburg!,Brooklyn,Williamsburg,40.72095,-73.95559,Entire home/apt,200,30,30,,POINT (-73.95559 40.72095)
4384820,N 6th & Bedford PRIME Williamsburg,Brooklyn,Williamsburg,40.71653,-73.95973,Private room,135,30,30,,POINT (-73.95973 40.71653)
4387152,Petit chalet with secret garden,Brooklyn,Williamsburg,40.71359,-73.9554,Entire home/apt,200,3,30,100.0,POINT (-73.9554 40.71359)
4585748,1 Private BD in Prime Williamsburg,Brooklyn,Williamsburg,40.71534,-73.95572,Private room,65,30,30,,POINT (-73.95572 40.71534)
4644828,Hip&Central! Charming Williamsburg!,Brooklyn,Williamsburg,40.71703,-73.95797,Entire home/apt,175,30,30,,POINT (-73.95797 40.71703)
4530160,Large apt in heart of Williamsburg,Brooklyn,Williamsburg,40.72068,-73.95896,Entire home/apt,200,3,30,,POINT (-73.95896 40.72068)
4532913,Williamsburg private clean cozy RM,Brooklyn,Williamsburg,40.71723,-73.95996,Private room,93,1,30,60.0,POINT (-73.95996 40.71723)
4537198,Huge room wt bathroom + entrance,Brooklyn,Williamsburg,40.71127,-73.94913,Private room,90,30,30,,POINT (-73.94913 40.71127)
4745212,Bright & Spacious  in Williamsburg,Brooklyn,Williamsburg,40.71648,-73.95837,Entire home/apt,150,30,30,,POINT (-73.95837 40.71648)
4748873,Capturing Meditation Style Room,Brooklyn,Williamsburg,40.71174,-73.94353,Private room,100,30,30,,POINT (-73.94353 40.71174)
4751686,Beautiful  Bedroom in Williamsburg,Brooklyn,Williamsburg,40.71504,-73.96376,Private room,80,120,120,,POINT (-73.96376 40.71504)
4620505,1br - Williamsburg Luxury Sublet,Brooklyn,Williamsburg,40.71824,-73.95205,Entire home/apt,95,30,30,,POINT (-73.95205 40.71824)
4685985,Living room & Bedroom_Williamsburg,Brooklyn,Williamsburg,40.70707,-73.9532,Private room,120,30,30,,POINT (-73.9532 40.70707)
4691649,New Studio Loft in Williamsburg w/ Private Terrace,Brooklyn,Williamsburg,40.71965,-73.95895,Entire home/apt,140,30,30,,POINT (-73.95895 40.71965)
4763327,"Luxurious, best location, spa inc'l",Brooklyn,Greenpoint,40.72119,-73.95279,Entire home/apt,195,30,30,,POINT (-73.95279 40.72119)
4708314,Spacious Williamsburg Retreat,Brooklyn,Williamsburg,40.71968,-73.95867,Entire home/apt,120,6,30,,POINT (-73.95867 40.71968)
4725852,Cozy home in Williamsburg BK,Brooklyn,Williamsburg,40.70903,-73.96499,Entire home/apt,110,27,30,,POINT (-73.96499 40.70903)
4786675,Contemporary Luxury Studio Apartment,Brooklyn,Williamsburg,40.72026,-73.96349,Entire home/apt,145,30,30,149.0,POINT (-73.96349 40.72026)
4727731,Prime Williamsburg Loft Oasis with Garden!,Brooklyn,Williamsburg,40.71058,-73.96298,Entire home/apt,200,30,30,,POINT (-73.96298 40.71058)
4792192,BROOKLYN Authentic artsy LOFT :),Brooklyn,Williamsburg,40.71234,-73.96601,Private room,80,30,30,,POINT (-73.96601 40.71234)
4839323,Perfect 2-bedroom in the best part of Williamsburg,Brooklyn,Williamsburg,40.71992,-73.96308,Entire home/apt,249,30,30,,POINT (-73.96308 40.71992)
4738250,room in prime williamsburg,Brooklyn,Williamsburg,40.71754,-73.96228,Private room,77,1,30,,POINT (-73.96228 40.71754)
4842054,Cozy Bedroom in hip Williamsburg,Brooklyn,Williamsburg,40.70765,-73.95116,Private room,40,30,30,,POINT (-73.95116 40.70765)
4917122,Beautiful 1 br Williamsburg apt,Brooklyn,Williamsburg,40.71322,-73.96551,Entire home/apt,165,30,30,,POINT (-73.96551 40.71322)
4871966,Williamsburg Brooklyn Apartment,Brooklyn,Williamsburg,40.71396,-73.94021,Entire home/apt,225,30,30,,POINT (-73.94021 40.71396)
5105514,Modern Studio Apt in Williamsburg,Brooklyn,Williamsburg,40.71792,-73.95211,Entire home/apt,120,30,30,,POINT (-73.95211 40.71792)
5131879,"Large, comfy 1br in Williamsburg!",Brooklyn,Williamsburg,40.71284,-73.94679,Entire home/apt,1763,60,60,,POINT (-73.94679 40.71284)
4906961,Gorgeous Waterfront Studio: Williamsburg,Brooklyn,Williamsburg,40.7088,-73.96547,Entire home/apt,145,3,30,,POINT (-73.96547 40.7088)
