id,name,neighbourhood_group,neighbourhood,latitude_x,longitude_x,room_type,price_x,minimum_nights_x,minimum_nights_y,price_y,geometry
694928981372858824,Beautiful Two Bedroom with Private Patio,Manhattan,Lower East Side,40.72098,-73.99051,Entire home/apt,500,6,30,650.0,POINT (-73.99051 40.72098)
699279373657213064,Entire apartment in the Lower East Side!,Manhattan,Lower East Side,40.71861,-73.99054,Entire home/apt,105,3,30,,POINT (-73.99054 40.71861)
700871408306613219,Gorgeous Studio Apartment in Lower East Side,Manhattan,Lower East Side,40.71951,-73.98303,Entire home/apt,350,2,30,200.0,POINT (-73.98303 40.71951)
705356389953069023,Best Quality & Deal in the East Village / LES,Manhattan,Lower East Side,40.71732,-73.98404,Entire home/apt,110,30,30,100.0,POINT (-73.98404 40.71732)
711618013443325651,Quiet private bedroom with garden balcony,Manhattan,Lower East Side,40.71946,-73.98634,Private room,100,1,1,100.0,POINT (-73.98634 40.71946)
715843557995962569,Sunny 4bdrm apt in LES manhattan with views,Manhattan,Chinatown,40.71414311105654,-73.99326894432306,Entire home/apt,143,30,30,215.0,POINT (-73.99326894432306 40.71414311105654)
716708805955361335,A Quiet New York City Cave,Manhattan,Lower East Side,40.7175516,-73.9902926,Entire home/apt,180,4,30,,POINT (-73.9902926 40.7175516)
721599769694206911,Lovely Manhattan 2 Bedroom + Home Office Loft Apt,Manhattan,Chinatown,40.7141203,-73.99231189999999,Entire home/apt,349,2,30,390.0,POINT (-73.99231189999999 40.7141203)
721927508792405981,Apartment in Manhattan | Chinatown - 3 Bedroom,Manhattan,Chinatown,40.71594,-73.992859,Entire home/apt,407,3,30,250.0,POINT (-73.992859 40.71594)
721944394814891250,Apartment in Manhattan | Chinatown - 1 Bedroom,Manhattan,Chinatown,40.71639,-73.99404,Entire home/apt,214,2,30,,POINT (-73.99404 40.71639)
724802223676982101,Bedroom with 1 single bed in a Shared Apartment,Manhattan,Lower East Side,40.72134,-73.98543,Shared room,60,6,30,45.0,POINT (-73.98543 40.72134)
731903556064617611,Cozy one bedroom apartment in LES/Chinatown,Manhattan,Lower East Side,40.71268,-73.99116,Entire home/apt,150,2,30,,POINT (-73.99116 40.71268)
731150942469383801,"Mediterranean Townhouse with Rooftop, 8000sqft",Manhattan,Lower East Side,40.72118,-73.99044,Entire home/apt,4100,1,30,4100.0,POINT (-73.99044 40.72118)
738978341195723100,Cozy and quiet apartment in the middle of the LES!,Manhattan,Lower East Side,40.72088,-73.98564,Entire home/apt,230,3,30,,POINT (-73.98564 40.72088)
747271541986706190,Hermoso duplex en lower Manhattan,Manhattan,Lower East Side,40.71238,-73.99224,Entire home/apt,115,30,30,110.0,POINT (-73.99224 40.71238)
748738181686866655,Cómodo apartamento de un cuarto en Manhattan,Manhattan,Lower East Side,40.71107,-73.99159,Entire home/apt,80,30,30,94.0,POINT (-73.99159 40.71107)
751302273492065707,Lovely 1 bedroom sublet in LES New York!,Manhattan,Chinatown,40.7171543,-73.9927302,Entire home/apt,179,60,60,179.0,POINT (-73.9927302 40.7171543)
752124066836971423,Kasa Lantern LES | Let Us Light Your Way,Manhattan,Lower East Side,40.7202,-73.9906,Private room,161,1,1,278.0,POINT (-73.9906 40.7202)
752124417745502491,Kasa Lantern LES | See the City Lights,Manhattan,Lower East Side,40.71837,-73.99073,Private room,233,1,1,282.0,POINT (-73.99073 40.71837)
756375120285261731,Entire apartment in the Lower East Side!,Manhattan,Lower East Side,40.71886,-73.99021,Entire home/apt,116,30,30,121.0,POINT (-73.99021 40.71886)
756750489457249470,Calm and cozy private room in the center of LES,Manhattan,Lower East Side,40.72041,-73.98932,Private room,97,4,30,,POINT (-73.98932 40.72041)
760794253732353231,Stylish 1 Bedroom in the Heart of the LES,Manhattan,Lower East Side,40.71863,-73.98795,Entire home/apt,197,30,30,123.0,POINT (-73.98795 40.71863)
766096522634607786,L.E.S. is MORE,Manhattan,Lower East Side,40.71922,-73.98645,Entire home/apt,349,2,2,299.0,POINT (-73.98645 40.71922)
766172114480214335,Cozy room at LOWER EAST SIDE,Manhattan,Lower East Side,40.71913,-73.98842,Private room,90,1,30,,POINT (-73.98842 40.71913)
770300168025777956,Calm and Cozy in Lower Manhattan,Manhattan,Two Bridges,40.71053303248587,-73.9962679933904,Private room,82,4,30,98.0,POINT (-73.9962679933904 40.71053303248587)
771248576049582925,Lower East Side Cozy Nook,Manhattan,Lower East Side,40.71725811692415,-73.98535638351238,Private room,150,2,30,143.0,POINT (-73.98535638351238 40.71725811692415)
771918390264300599,Floor-Through Boutique Condo,Manhattan,Lower East Side,40.721518,-73.9850044,Private room,289,1,30,600.0,POINT (-73.9850044 40.721518)
779755870650313105,Cozy studio in East Village/LES,Manhattan,Lower East Side,40.71992,-73.98562,Entire home/apt,130,30,30,160.0,POINT (-73.98562 40.71992)
783231572150683927,Comfortable 1BR Downtown,Manhattan,Chinatown,40.7162743,-73.98963599999999,Entire home/apt,113,18,30,,POINT (-73.98963599999999 40.7162743)
783291200468768256,Cozy private bedroom in LES,Manhattan,Lower East Side,40.71969070000001,-73.989708,Private room,60,7,30,60.0,POINT (-73.989708 40.71969070000001)
782661008019550832,"Charming, cozy one bedroom!",Manhattan,Chinatown,40.71375,-73.99147,Entire home/apt,275,5,30,180.0,POINT (-73.99147 40.71375)
787999065887227438,Two Bridges / Chinatown Sunny Cozy Apartment,Manhattan,Chinatown,40.713293037002,-73.99556845971601,Entire home/apt,264,10,30,138.0,POINT (-73.99556845971601 40.713293037002)
786083286420253660,2-bedroom apartment in LES,Manhattan,Lower East Side,40.7196639,-73.98495179999999,Entire home/apt,250,2,30,,POINT (-73.98495179999999 40.7196639)
791754056397616680,Sunny Private bedroom Manhattan,Manhattan,Lower East Side,40.71659280683714,-73.98738251830838,Private room,155,30,30,109.0,POINT (-73.98738251830838 40.71659280683714)
795582934528306822,Furnished Queen Bedroom B in #265: Chinatown,Manhattan,Chinatown,40.71378094937674,-73.99460534359582,Private room,103,30,30,84.0,POINT (-73.99460534359582 40.71378094937674)
807024165156942147,1Bd Apartment w/private terrace,Manhattan,Lower East Side,40.7174393955636,-73.99058567835566,Entire home/apt,250,1,30,,POINT (-73.99058567835566 40.7174393955636)
806496948572480124,69-3A   Prime LES Modern Brand New 1BR,Manhattan,Lower East Side,40.71827084538908,-73.98612842340768,Entire home/apt,131,30,30,133.0,POINT (-73.98612842340768 40.71827084538908)
818082696608058770,69-2A  PRIME Lower East Side 1br Apt  Brand New,Manhattan,Lower East Side,40.718547549630266,-73.98564804741206,Entire home/apt,143,30,30,132.0,POINT (-73.98564804741206 40.718547549630266)
818087759889734860,69-2D  Stylish Lower East Side 1BR Apt BRAND NEW,Manhattan,Lower East Side,40.719767861049846,-73.98624184371909,Entire home/apt,143,30,30,146.0,POINT (-73.98624184371909 40.719767861049846)
818090794671877501,69-3D  Prime Lower East East BRAND NEW 1br Apt,Manhattan,Lower East Side,40.71870955336263,-73.98626696427407,Entire home/apt,131,30,30,133.0,POINT (-73.98626696427407 40.71870955336263)
818117820760322238,69-4D  Trendy Lower East Side 1B BRAND NEW,Manhattan,Lower East Side,40.720097774027295,-73.98620087604274,Entire home/apt,123,30,30,127.0,POINT (-73.98620087604274 40.720097774027295)
818118331588449510,69-4A  Quality NEW Prime Lower East 1br Apt,Manhattan,Lower East Side,40.71818826213018,-73.98454012031229,Entire home/apt,123,30,30,127.0,POINT (-73.98454012031229 40.71818826213018)
818119556081729494,69-4C  PRIME Lower East Side 1br Apt  Brand New,Manhattan,Lower East Side,40.71870333414926,-73.98424344555163,Entire home/apt,123,30,30,127.0,POINT (-73.98424344555163 40.71870333414926)
818123992750150461,69-5B I Stylish Lower East Side 1BR Apt  BRAND NEW,Manhattan,Lower East Side,40.71894,-73.98618,Entire home/apt,123,30,30,,POINT (-73.98618 40.71894)
821029707655831334,69-5D  Modern Lower East East 1br Apt BRAND NEW,Manhattan,Lower East Side,40.72053760248016,-73.98620969325773,Entire home/apt,123,30,30,129.0,POINT (-73.98620969325773 40.72053760248016)
821008630461119661,69-5A  Modern Lower East Side 1BR Apt,Manhattan,Lower East Side,40.72043,-73.98447,Entire home/apt,123,30,30,127.0,POINT (-73.98447 40.72043)
821012397088618609,69-2C  Brand New PRIME Lower East Side 1br Apt,Manhattan,Lower East Side,40.720299947219445,-73.98490766695187,Entire home/apt,143,30,30,145.0,POINT (-73.98490766695187 40.720299947219445)
825968755994219686,69-5C Brand New 1BR Lower East Side,Manhattan,Lower East Side,40.719657641102266,-73.98393204451725,Entire home/apt,124,30,30,133.0,POINT (-73.98393204451725 40.719657641102266)
824997515300157532,Luxury Stay In The Heart of LES,Manhattan,Lower East Side,40.71784590402268,-73.98712724630538,Entire home/apt,200,30,30,350.0,POINT (-73.98712724630538 40.71784590402268)
826088902144797735,69-3B  Prime Lower East Side BRAND NEW 1br Apt,Manhattan,Lower East Side,40.7203559509246,-73.9855118886523,Entire home/apt,132,30,30,133.0,POINT (-73.9855118886523 40.7203559509246)
826094504335640745,69-4B  Modern Lower East Side 1BR Prime Location,Manhattan,Lower East Side,40.71853694317372,-73.98629682641484,Entire home/apt,124,30,30,127.0,POINT (-73.98629682641484 40.71853694317372)
823759389337253261,private room in Manhattan,Manhattan,Lower East Side,40.71382220375498,-73.98826651741805,Private room,84,3,30,59.0,POINT (-73.98826651741805 40.71382220375498)
828341400250381876,Newly furnished 1BR Prime Lower east,Manhattan,Lower East Side,40.718936290762784,-73.98392563636413,Entire home/apt,144,30,30,124.0,POINT (-73.98392563636413 40.718936290762784)
828857943615714728,Entire 2BR Apt in Manhattan,Manhattan,Lower East Side,40.713926218159614,-73.98943298350888,Entire home/apt,177,3,30,128.0,POINT (-73.98943298350888 40.713926218159614)
832521423146425469,69-2B  Prime Lower East East BRAND NEW 1br Apt,Manhattan,Lower East Side,40.72048792229369,-73.98611745934514,Entire home/apt,144,30,30,143.0,POINT (-73.98611745934514 40.72048792229369)
830663161811026177,Spacious 1br in the heart of NYC,Manhattan,Lower East Side,40.71990605699981,-73.98563807401962,Entire home/apt,199,2,30,,POINT (-73.98563807401962 40.71990605699981)
833930218211281670,69-3C  Stylish Lower East Side 1br Apt,Manhattan,Lower East Side,40.71819616312027,-73.98601198125998,Entire home/apt,132,30,30,133.0,POINT (-73.98601198125998 40.71819616312027)
832361924018388492,Furnished Full Bedroom A in #262: Chinatown,Manhattan,Chinatown,40.7139869872237,-73.9932082789816,Private room,93,30,30,78.0,POINT (-73.9932082789816 40.7139869872237)
